,file_,XCM
441,solar-resources/resources/neutron_agents_ovs_puppet/actions/remove.pp,"Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
442,solar-resources/resources/neutron_agents_ovs_puppet/actions/run.pp,"Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
443,solar-resources/resources/neutron_plugins_ovs_puppet/actions/remove.pp,"Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
444,solar-resources/resources/neutron_plugins_ovs_puppet/actions/run.pp,"Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
445,solar-resources/resources/nova_api/actions/remove.pp,nova-api resource
446,solar-resources/resources/nova_api/actions/run.pp,nova-api resource
447,solar-resources/resources/keystone_puppet/puppet/examples/apache_dropin.pp,Keystone can now be deployed using Puppet
448,solar-resources/resources/keystone_puppet/puppet/examples/apache_with_paths.pp,Keystone can now be deployed using Puppet
449,solar-resources/resources/keystone_puppet/puppet/examples/ldap_full.pp,Keystone can now be deployed using Puppet
450,solar-resources/resources/keystone_puppet/puppet/examples/ldap_identity.pp,Keystone can now be deployed using Puppet
451,solar-resources/resources/keystone_puppet/puppet/manifests/client.pp,Keystone can now be deployed using Puppet
452,solar-resources/resources/keystone_puppet/puppet/manifests/config.pp,Keystone can now be deployed using Puppet
453,solar-resources/resources/keystone_puppet/puppet/manifests/db/mysql.pp,Keystone can now be deployed using Puppet
454,solar-resources/resources/keystone_puppet/puppet/manifests/db/mysql/host_access.pp,Keystone can now be deployed using Puppet
455,solar-resources/resources/keystone_puppet/puppet/manifests/db/postgresql.pp,Keystone can now be deployed using Puppet
456,solar-resources/resources/keystone_puppet/puppet/manifests/db/sync.pp,Keystone can now be deployed using Puppet
457,solar-resources/resources/keystone_puppet/puppet/manifests/dev/install.pp,Keystone can now be deployed using Puppet
458,solar-resources/resources/keystone_puppet/puppet/manifests/endpoint.pp,Keystone can now be deployed using Puppet
459,solar-resources/resources/keystone_puppet/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
460,solar-resources/resources/keystone_puppet/puppet/manifests/ldap.pp,Keystone can now be deployed using Puppet
461,solar-resources/resources/keystone_puppet/puppet/manifests/params.pp,Keystone can now be deployed using Puppet
462,solar-resources/resources/keystone_puppet/puppet/manifests/python.pp,Keystone can now be deployed using Puppet
463,solar-resources/resources/keystone_puppet/puppet/manifests/roles/admin.pp,Keystone can now be deployed using Puppet
464,solar-resources/resources/keystone_puppet/puppet/manifests/wsgi/apache.pp,Keystone can now be deployed using Puppet
465,solar-resources/resources/keystone_puppet/puppet/tests/site.pp,Keystone can now be deployed using Puppet
466,solar-resources/resources/puppet_inifile/actions/remove.pp,Puppet: Keystone remove action is working now
467,solar-resources/resources/puppet_inifile/actions/run.pp,Keystone can now be deployed using Puppet
468,solar-resources/resources/puppet_inifile/puppet/tests/ini_setting.pp,Keystone can now be deployed using Puppet
469,solar-resources/resources/puppet_inifile/puppet/tests/ini_subsetting.pp,Keystone can now be deployed using Puppet
470,solar-resources/resources/puppet_mysql/actions/remove.pp,Puppet: Keystone remove action is working now
471,solar-resources/resources/puppet_mysql/actions/run.pp,Keystone can now be deployed using Puppet
472,solar-resources/resources/puppet_mysql/puppet/examples/site.pp,Keystone can now be deployed using Puppet
473,solar-resources/resources/puppet_mysql/puppet/examples/test.pp,Keystone can now be deployed using Puppet
474,solar-resources/resources/puppet_mysql/puppet/manifests/backup.pp,Keystone can now be deployed using Puppet
475,solar-resources/resources/puppet_mysql/puppet/manifests/config.pp,Keystone can now be deployed using Puppet
476,solar-resources/resources/puppet_mysql/puppet/manifests/db.pp,Keystone can now be deployed using Puppet
477,solar-resources/resources/puppet_mysql/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
478,solar-resources/resources/puppet_mysql/puppet/manifests/java.pp,Keystone can now be deployed using Puppet
479,solar-resources/resources/puppet_mysql/puppet/manifests/params.pp,Keystone can now be deployed using Puppet
480,solar-resources/resources/puppet_mysql/puppet/manifests/password.pp,Keystone can now be deployed using Puppet
481,solar-resources/resources/puppet_mysql/puppet/manifests/python.pp,Keystone can now be deployed using Puppet
482,solar-resources/resources/puppet_mysql/puppet/manifests/replicator.pp,Keystone can now be deployed using Puppet
483,solar-resources/resources/puppet_mysql/puppet/manifests/ruby.pp,Keystone can now be deployed using Puppet
484,solar-resources/resources/puppet_mysql/puppet/manifests/server.pp,Keystone can now be deployed using Puppet
485,solar-resources/resources/puppet_mysql/puppet/manifests/server/account_security.pp,Keystone can now be deployed using Puppet
486,solar-resources/resources/puppet_mysql/puppet/manifests/server/monitor.pp,Keystone can now be deployed using Puppet
487,solar-resources/resources/puppet_mysql/puppet/manifests/server/mysqltuner.pp,Keystone can now be deployed using Puppet
488,solar-resources/resources/puppet_mysql/puppet/spec/fixtures/manifests/site.pp,Keystone can now be deployed using Puppet
489,solar-resources/resources/puppet_mysql/puppet/tests/backup.pp,Keystone can now be deployed using Puppet
490,solar-resources/resources/puppet_mysql/puppet/tests/init.pp,Keystone can now be deployed using Puppet
491,solar-resources/resources/puppet_mysql/puppet/tests/java.pp,Keystone can now be deployed using Puppet
492,solar-resources/resources/puppet_mysql/puppet/tests/python.pp,Keystone can now be deployed using Puppet
493,solar-resources/resources/puppet_mysql/puppet/tests/ruby.pp,Keystone can now be deployed using Puppet
494,solar-resources/resources/puppet_mysql/puppet/tests/server.pp,Keystone can now be deployed using Puppet
495,solar-resources/resources/puppet_stdlib/actions/remove.pp,Puppet: Keystone remove action is working now
496,solar-resources/resources/puppet_stdlib/actions/run.pp,Keystone can now be deployed using Puppet
497,solar-resources/resources/puppet_stdlib/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
498,solar-resources/resources/puppet_stdlib/puppet/manifests/stages.pp,Keystone can now be deployed using Puppet
499,solar-resources/resources/puppet_stdlib/puppet/tests/file_line.pp,Keystone can now be deployed using Puppet
500,solar-resources/resources/puppet_stdlib/puppet/tests/has_interface_with.pp,Keystone can now be deployed using Puppet
501,solar-resources/resources/puppet_stdlib/puppet/tests/has_ip_address.pp,Keystone can now be deployed using Puppet
502,solar-resources/resources/puppet_stdlib/puppet/tests/has_ip_network.pp,Keystone can now be deployed using Puppet
503,solar-resources/resources/puppet_stdlib/puppet/tests/init.pp,Keystone can now be deployed using Puppet
504,puppet-savanna/examples/site.pp,"Basic structure, preparing environment, Savanna installation, database"
505,puppet-savanna/inifile/spec/fixtures/modules/inherit_test1/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
506,puppet-savanna/inifile/tests/ini_setting.pp,manifest v 0.1 based on nova manifests from puppetlabs
507,puppet-savanna/inifile/tests/ini_subsetting.pp,manifest v 0.1 based on nova manifests from puppetlabs
508,puppet-savanna/keystone/manifests/client.pp,manifest v 0.1 based on nova manifests from puppetlabs
509,puppet-savanna/keystone/manifests/db/mysql.pp,manifest v 0.1 based on nova manifests from puppetlabs
510,puppet-savanna/keystone/manifests/db/mysql/host_access.pp,manifest v 0.1 based on nova manifests from puppetlabs
511,puppet-savanna/keystone/manifests/db/postgresql.pp,manifest v 0.1 based on nova manifests from puppetlabs
512,puppet-savanna/keystone/manifests/dev/install.pp,manifest v 0.1 based on nova manifests from puppetlabs
513,puppet-savanna/keystone/manifests/endpoint.pp,manifest v 0.1 based on nova manifests from puppetlabs
514,puppet-savanna/keystone/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
515,puppet-savanna/keystone/manifests/ldap.pp,manifest v 0.1 based on nova manifests from puppetlabs
516,puppet-savanna/keystone/manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
517,puppet-savanna/keystone/manifests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
518,puppet-savanna/keystone/manifests/roles/admin.pp,manifest v 0.1 based on nova manifests from puppetlabs
519,puppet-savanna/keystone/tests/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
520,puppet-savanna/manifests/config.pp,"Basic structure, preparing environment, Savanna installation, database"
521,puppet-savanna/manifests/db.pp,"Basic structure, preparing environment, Savanna installation, database"
522,puppet-savanna/manifests/environment.pp,"Basic structure, preparing environment, Savanna installation, database"
523,puppet-savanna/manifests/final.pp,"Basic structure, preparing environment, Savanna installation, database"
524,puppet-savanna/manifests/init.pp,"Basic structure, preparing environment, Savanna installation, database"
525,puppet-savanna/manifests/install.pp,"Basic structure, preparing environment, Savanna installation, database"
526,puppet-savanna/manifests/params.pp,"Basic structure, preparing environment, Savanna installation, database"
527,puppet-savanna/mysql/manifests/backup.pp,manifest v 0.1 based on nova manifests from puppetlabs
528,puppet-savanna/mysql/manifests/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
529,puppet-savanna/mysql/manifests/db.pp,manifest v 0.1 based on nova manifests from puppetlabs
530,puppet-savanna/mysql/manifests/db_new.pp,manifest v 0.1 based on nova manifests from puppetlabs
531,puppet-savanna/mysql/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
532,puppet-savanna/mysql/manifests/java.pp,manifest v 0.1 based on nova manifests from puppetlabs
533,puppet-savanna/mysql/manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
534,puppet-savanna/mysql/manifests/perl.pp,manifest v 0.1 based on nova manifests from puppetlabs
535,puppet-savanna/mysql/manifests/php.pp,manifest v 0.1 based on nova manifests from puppetlabs
536,puppet-savanna/mysql/manifests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
537,puppet-savanna/mysql/manifests/ruby.pp,manifest v 0.1 based on nova manifests from puppetlabs
538,puppet-savanna/mysql/manifests/server.pp,manifest v 0.1 based on nova manifests from puppetlabs
539,puppet-savanna/mysql/manifests/server/account_security.pp,manifest v 0.1 based on nova manifests from puppetlabs
540,puppet-savanna/mysql/manifests/server/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
541,puppet-savanna/mysql/manifests/server/monitor.pp,manifest v 0.1 based on nova manifests from puppetlabs
542,puppet-savanna/mysql/manifests/server/mysqltuner.pp,manifest v 0.1 based on nova manifests from puppetlabs
543,puppet-savanna/mysql/tests/backup.pp,manifest v 0.1 based on nova manifests from puppetlabs
544,puppet-savanna/mysql/tests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
545,puppet-savanna/mysql/tests/java.pp,manifest v 0.1 based on nova manifests from puppetlabs
546,puppet-savanna/mysql/tests/mysql_database.pp,manifest v 0.1 based on nova manifests from puppetlabs
547,puppet-savanna/mysql/tests/mysql_grant.pp,manifest v 0.1 based on nova manifests from puppetlabs
548,puppet-savanna/mysql/tests/mysql_user.pp,manifest v 0.1 based on nova manifests from puppetlabs
549,puppet-savanna/mysql/tests/perl.pp,manifest v 0.1 based on nova manifests from puppetlabs
550,puppet-savanna/mysql/tests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
551,puppet-savanna/mysql/tests/ruby.pp,manifest v 0.1 based on nova manifests from puppetlabs
552,puppet-savanna/mysql/tests/server.pp,manifest v 0.1 based on nova manifests from puppetlabs
553,puppet-savanna/mysql/tests/server/account_security.pp,manifest v 0.1 based on nova manifests from puppetlabs
554,puppet-savanna/mysql/tests/server/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
555,puppet-savanna/openstack/manifests/custom_repos.pp,manifest v 0.1 based on nova manifests from puppetlabs
556,puppet-savanna/savanna/examples/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
557,puppet-savanna/savanna/manifests/api.pp,manifest v 0.1 based on nova manifests from puppetlabs
558,puppet-savanna/savanna/manifests/db/mysql.pp,manifest v 0.1 based on nova manifests from puppetlabs
559,puppet-savanna/savanna/manifests/db/mysql/host_access.pp,manifest v 0.1 based on nova manifests from puppetlabs
560,puppet-savanna/savanna/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
561,puppet-savanna/savanna/manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
562,puppet-savanna/stdlib/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
563,puppet-savanna/stdlib/manifests/stages.pp,manifest v 0.1 based on nova manifests from puppetlabs
564,puppet-savanna/stdlib/spec/fixtures/manifests/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
565,puppet-savanna/stdlib/tests/file_line.pp,manifest v 0.1 based on nova manifests from puppetlabs
566,puppet-savanna/stdlib/tests/has_interface_with.pp,manifest v 0.1 based on nova manifests from puppetlabs
567,puppet-savanna/stdlib/tests/has_ip_address.pp,manifest v 0.1 based on nova manifests from puppetlabs
568,puppet-savanna/stdlib/tests/has_ip_network.pp,manifest v 0.1 based on nova manifests from puppetlabs
569,puppet-savanna/stdlib/tests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
570,fuel-plugin-etckeeper/deployment_scripts/etckeeper_commit.pp,"Add userguide and fix commit task

This change adds the userguide to the plugin. Additionally this change
fixes deployment failures due to no pendinding changes when the commit
task is run."
571,fuel-plugin-vxlan-vlan-7/deployment_scripts/configure-ml2-compute.pp,"Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331Refactoring 1"
572,fuel-plugin-vxlan-vlan-7/deployment_scripts/configure-ml2-controller.pp,"Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331Refactoring 1"
573,solar/f2s/resources/apache/actions/run.pp,Save generated resources with inputs
574,solar/f2s/resources/api-proxy/actions/run.pp,Save generated resources with inputs
575,solar/f2s/resources/ceilometer-compute/actions/run.pp,Save generated resources with inputs
576,solar/f2s/resources/ceilometer-controller/actions/run.pp,Save generated resources with inputs
577,solar/f2s/resources/ceilometer-keystone/actions/run.pp,Save generated resources with inputs
578,solar/f2s/resources/ceilometer-radosgw-user/actions/run.pp,Save generated resources with inputs
579,solar/f2s/resources/ceph-compute/actions/run.pp,Save generated resources with inputs
580,solar/f2s/resources/ceph-mon/actions/run.pp,Save generated resources with inputs
581,solar/f2s/resources/ceph-radosgw/actions/run.pp,Save generated resources with inputs
582,solar/f2s/resources/ceph_create_pools/actions/run.pp,Save generated resources with inputs
583,solar/f2s/resources/cinder-db/actions/run.pp,Save generated resources with inputs
584,solar/f2s/resources/cinder-keystone/actions/run.pp,Save generated resources with inputs
585,solar/f2s/resources/cluster-haproxy/actions/run.pp,Save generated resources with inputs
586,solar/f2s/resources/cluster-vrouter/actions/run.pp,Save generated resources with inputs
587,solar/f2s/resources/cluster/actions/run.pp,Save generated resources with inputs
588,solar/f2s/resources/cluster_health/actions/run.pp,Save generated resources with inputs
589,solar/f2s/resources/configure_default_route/actions/run.pp,Save generated resources with inputs
590,solar/f2s/resources/connectivity_tests/actions/run.pp,Save generated resources with inputs
591,solar/f2s/resources/conntrackd/actions/run.pp,Save generated resources with inputs
592,solar/f2s/resources/controller_remaining_tasks/actions/run.pp,Save generated resources with inputs
593,solar/f2s/resources/database/actions/run.pp,Save generated resources with inputs
594,solar/f2s/resources/disable_keystone_service_token/actions/run.pp,Save generated resources with inputs
595,solar/f2s/resources/dns-client/actions/run.pp,Save generated resources with inputs
596,solar/f2s/resources/dns-server/actions/run.pp,Save generated resources with inputs
597,solar/f2s/resources/dump_rabbitmq_definitions/actions/run.pp,Save generated resources with inputs
598,solar/f2s/resources/enable_cinder_volume_service/actions/run.pp,Save generated resources with inputs
599,solar/f2s/resources/enable_nova_compute_service/actions/run.pp,Save generated resources with inputs
600,solar/f2s/resources/enable_rados/actions/run.pp,Save generated resources with inputs
601,solar/f2s/resources/firewall/actions/run.pp,Save generated resources with inputs
602,solar/f2s/resources/fuel_pkgs/actions/run.pp,Save generated resources with inputs
603,solar/f2s/resources/generate_vms/actions/run.pp,Save generated resources with inputs
604,solar/f2s/resources/glance-db/actions/run.pp,Save generated resources with inputs
605,solar/f2s/resources/glance-keystone/actions/run.pp,Save generated resources with inputs
606,solar/f2s/resources/glance/actions/run.pp,Save generated resources with inputs
607,solar/f2s/resources/globals/actions/run.pp,Save generated resources with inputs
608,solar/f2s/resources/heat-db/actions/run.pp,Save generated resources with inputs
609,solar/f2s/resources/heat-keystone/actions/run.pp,Save generated resources with inputs
610,solar/f2s/resources/heat/actions/run.pp,Save generated resources with inputs
611,solar/f2s/resources/hiera/actions/run.pp,Save generated resources with inputs
612,solar/f2s/resources/horizon/actions/run.pp,Save generated resources with inputs
613,solar/f2s/resources/hosts/actions/run.pp,Save generated resources with inputs
614,solar/f2s/resources/ironic-api/actions/run.pp,Save generated resources with inputs
615,solar/f2s/resources/ironic-compute/actions/run.pp,Save generated resources with inputs
616,solar/f2s/resources/ironic-conductor/actions/run.pp,Save generated resources with inputs
617,solar/f2s/resources/ironic-db/actions/run.pp,Save generated resources with inputs
618,solar/f2s/resources/ironic-keystone/actions/run.pp,Save generated resources with inputs
619,solar/f2s/resources/keystone-db/actions/run.pp,Save generated resources with inputs
620,solar/f2s/resources/keystone/actions/run.pp,Save generated resources with inputs
621,solar/f2s/resources/logging/actions/run.pp,Save generated resources with inputs
622,solar/f2s/resources/memcached/actions/run.pp,Save generated resources with inputs
623,solar/f2s/resources/murano-db/actions/run.pp,Save generated resources with inputs
624,solar/f2s/resources/murano-keystone/actions/run.pp,Save generated resources with inputs
625,solar/f2s/resources/murano-rabbitmq/actions/run.pp,Fix inputs in resources
626,solar/f2s/resources/murano/actions/run.pp,Save generated resources with inputs
627,solar/f2s/resources/netconfig/actions/run.pp,Save generated resources with inputs
628,solar/f2s/resources/neutron-db/actions/run.pp,Save generated resources with inputs
629,solar/f2s/resources/neutron-keystone/actions/run.pp,Save generated resources with inputs
630,solar/f2s/resources/nova-db/actions/run.pp,Save generated resources with inputs
631,solar/f2s/resources/nova-keystone/actions/run.pp,Save generated resources with inputs
632,solar/f2s/resources/ntp-check/actions/run.pp,Save generated resources with inputs
633,solar/f2s/resources/ntp-client/actions/run.pp,Save generated resources with inputs
634,solar/f2s/resources/ntp-server/actions/run.pp,Save generated resources with inputs
635,solar/f2s/resources/openstack-cinder/actions/run.pp,Save generated resources with inputs
636,solar/f2s/resources/openstack-controller/actions/run.pp,Save generated resources with inputs
637,solar/f2s/resources/openstack-haproxy-ceilometer/actions/run.pp,Save generated resources with inputs
638,solar/f2s/resources/openstack-haproxy-cinder/actions/run.pp,Save generated resources with inputs
639,solar/f2s/resources/openstack-haproxy-glance/actions/run.pp,Save generated resources with inputs
640,solar/f2s/resources/openstack-haproxy-heat/actions/run.pp,Save generated resources with inputs
641,solar/f2s/resources/openstack-haproxy-horizon/actions/run.pp,Save generated resources with inputs
642,solar/f2s/resources/openstack-haproxy-ironic/actions/run.pp,Save generated resources with inputs
643,solar/f2s/resources/openstack-haproxy-keystone/actions/run.pp,Save generated resources with inputs
644,solar/f2s/resources/openstack-haproxy-murano/actions/run.pp,Save generated resources with inputs
645,solar/f2s/resources/openstack-haproxy-mysqld/actions/run.pp,Save generated resources with inputs
646,solar/f2s/resources/openstack-haproxy-neutron/actions/run.pp,Save generated resources with inputs
647,solar/f2s/resources/openstack-haproxy-nova/actions/run.pp,Save generated resources with inputs
648,solar/f2s/resources/openstack-haproxy-radosgw/actions/run.pp,Save generated resources with inputs
649,solar/f2s/resources/openstack-haproxy-sahara/actions/run.pp,Save generated resources with inputs
650,solar/f2s/resources/openstack-haproxy-stats/actions/run.pp,Save generated resources with inputs
651,solar/f2s/resources/openstack-haproxy-swift/actions/run.pp,Save generated resources with inputs
652,solar/f2s/resources/openstack-haproxy/actions/run.pp,Save generated resources with inputs
653,solar/f2s/resources/openstack-network-agents-dhcp/actions/run.pp,Save generated resources with inputs
654,solar/f2s/resources/openstack-network-agents-l3/actions/run.pp,Save generated resources with inputs
655,solar/f2s/resources/openstack-network-agents-metadata/actions/run.pp,Save generated resources with inputs
656,solar/f2s/resources/openstack-network-common-config/actions/run.pp,Save generated resources with inputs
657,solar/f2s/resources/openstack-network-compute-nova/actions/run.pp,Save generated resources with inputs
658,solar/f2s/resources/openstack-network-networks/actions/run.pp,Save generated resources with inputs
659,solar/f2s/resources/openstack-network-plugins-l2/actions/run.pp,Save generated resources with inputs
660,solar/f2s/resources/openstack-network-routers/actions/run.pp,Save generated resources with inputs
661,solar/f2s/resources/openstack-network-server-config/actions/run.pp,Save generated resources with inputs
662,solar/f2s/resources/openstack-network-server-nova/actions/run.pp,Save generated resources with inputs
663,solar/f2s/resources/pre_hiera_config/actions/run.pp,Save generated resources with inputs
664,solar/f2s/resources/public_vip_ping/actions/run.pp,Save generated resources with inputs
665,solar/f2s/resources/rabbitmq/actions/run.pp,Save generated resources with inputs
666,solar/f2s/resources/role_data/managers/globals.pp,Add manager globals.pp
667,solar/f2s/resources/sahara-db/actions/run.pp,Save generated resources with inputs
668,solar/f2s/resources/sahara-keystone/actions/run.pp,Save generated resources with inputs
669,solar/f2s/resources/sahara/actions/run.pp,Save generated resources with inputs
670,solar/f2s/resources/ssl-add-trust-chain/actions/run.pp,Save generated resources with inputs
671,solar/f2s/resources/ssl-keys-saving/actions/run.pp,Save generated resources with inputs
672,solar/f2s/resources/swift-keystone/actions/run.pp,Save generated resources with inputs
673,solar/f2s/resources/swift-rebalance-cron/actions/run.pp,Save generated resources with inputs
674,solar/f2s/resources/swift/actions/run.pp,Save generated resources with inputs
675,solar/f2s/resources/tools/actions/run.pp,Save generated resources with inputs
676,solar/f2s/resources/top-role-ceph-osd/actions/run.pp,Save generated resources with inputs
677,solar/f2s/resources/top-role-cinder-vmware/actions/run.pp,Save generated resources with inputs
678,solar/f2s/resources/top-role-cinder/actions/run.pp,Save generated resources with inputs
679,solar/f2s/resources/top-role-compute-vmware/actions/run.pp,Save generated resources with inputs
680,solar/f2s/resources/top-role-compute/actions/run.pp,Save generated resources with inputs
681,solar/f2s/resources/top-role-mongo/actions/run.pp,Save generated resources with inputs
682,solar/f2s/resources/top-role-primary-mongo/actions/run.pp,Save generated resources with inputs
683,solar/f2s/resources/umm/actions/run.pp,Save generated resources with inputs
684,solar/f2s/resources/update_hosts/actions/run.pp,Save generated resources with inputs
685,solar/f2s/resources/updatedb/actions/run.pp,Save generated resources with inputs
686,solar/f2s/resources/virtual_ips/actions/run.pp,Save generated resources with inputs
687,solar/f2s/resources/vmware-vcenter/actions/run.pp,Save generated resources with inputs
688,solar/f2s/resources/workloads_collector_add/actions/run.pp,Save generated resources with inputs
689,solar/resources/apache_puppet/actions/run.pp,"Add apache puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
690,solar/resources/cinder_api_puppet/actions/run.pp,"Add cinder api puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
691,solar/resources/cinder_api_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
692,solar/resources/cinder_glance_puppet/actions/run.pp,"Add cinder_glance resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
693,solar/resources/cinder_puppet/actions/run.pp,"Add cinder puppet resource

Populate from autogenerated parameters

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
694,solar/resources/cinder_scheduler_puppet/actions/run.pp,"Add cinder scheduler puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
695,solar/resources/cinder_scheduler_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
696,solar/resources/cinder_volume_puppet/actions/run.pp,"Add cinder volume puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
697,solar/resources/cinder_volume_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
698,solar/resources/glance_puppet/actions/run.pp,"Glance-puppet, not fully working yet"
699,solar/resources/glance_puppet/actions/update.pp,"Glance-puppet, not fully working yet"
700,solar/resources/glance_registry_puppet/actions/run.pp,"Add glance registry puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
701,solar/resources/glance_registry_puppet/actions/update.pp,"Add glance registry puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
702,solar/resources/keystone_puppet/actions/run.pp,Keystone can now be deployed using Puppet
703,solar/resources/keystone_puppet/actions/update.pp,Puppet: added port to keystone
704,solar/resources/neutron_agents_dhcp_puppet/actions/run.pp,"Add neutron DHCP agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
705,solar/resources/neutron_agents_l3_puppet/actions/run.pp,"Add neutron L3 agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
706,solar/resources/neutron_agents_metadata_puppet/actions/run.pp,"Add neutron metadata agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
707,solar/resources/neutron_agents_ml2_ovs_puppet/actions/run.pp,"Add neutron agent ovs with ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
708,solar/resources/neutron_plugins_ml2_puppet/actions/run.pp,"Add neutron ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
709,solar/resources/neutron_puppet/actions/run.pp,neutron_puppet works now with upstream openstack manifests
710,solar/resources/neutron_server_puppet/actions/run.pp,"Decouple neutron resource

* Use neutron base and API(server) resources
* Add db and db user for neutron composition layer

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
711,solar/resources/node_network_puppet/actions/run.pp,"Add node_network puppet resource

WIP

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
712,solar/resources/nova_api_puppet/actions/run.pp,change path
713,solar/resources/nova_api_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
714,solar/resources/nova_compute_libvirt_puppet/actions/run.pp,"Add nova comp libvirt resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
715,solar/resources/nova_compute_libvirt_puppet/actions/update.pp,Added update action to nova_compute_libvirt_puppet
716,solar/resources/nova_compute_puppet/actions/run.pp,"Add nova compute resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
717,solar/resources/nova_compute_puppet/actions/update.pp,Add update action for nova_compute
718,solar/resources/nova_conductor_puppet/actions/run.pp,"Add nova conductor resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
719,solar/resources/nova_conductor_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
720,solar/resources/nova_generic_service_puppet/actions/remove.pp,"Fix nova_generic_service resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
721,solar/resources/nova_generic_service_puppet/actions/run.pp,"Fix nova_generic_service resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
722,solar/resources/nova_generic_service_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
723,solar/resources/nova_neutron_puppet/actions/run.pp,"Add nova_neutron resource.

Includes configuration only classes for nova compute:
nova::network::neutron and nova::compute::neutron
Combined into the single resource as the latter one
is too small (it has only 2 conf params)

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
724,solar/resources/nova_puppet/actions/run.pp,"Create nova base puppet resource

Also align composition layer:
- rename nova_api to nova_puppet
- adjust connections

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
725,solar/resources/rabbitmq_service/actions/run.pp,Rabbimtq service from puppet
726,solar/resources/neutron_server_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
727,solar/resources/nova_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
