,file_,XCM,defect_status
128,puppet-ec2api/manifests/api.pp,"Ensure [DEFAULT] ssl_insecure is removed by default

... instead of leaving the parameter unmanaged.

Change-Id: Ic549c6f05e55d4b1249a2c068935b26cae81401b

Fix typos in parameter descriptions

Change-Id: I145c1230a44e352d180a0286865ee1e81ef00c7d

Remove deprecated use_tpool parameter

... because it was deprecated during Yoga cycle[1].

[1] 1b1e2eb80943ffab29b7efc46f5907096806926c

Change-Id: I51c0e0f0519a3802adecc8473640bbb5219d87b6

Replace deprecated [DEFAULT] ssl_* parameters

The ssl_* parameters in the [DEFAULT] sections were deprecated and
the [ssl] parameters should be used instead[1].

[1] 2e2940d1e17706b9d6367ff1783bde9d41891bfa

Change-Id: If5ee27626b778bda4d8cb47162691f3cced35955

Deprecate support for [DEFAULT] ssl_insecure

... because the parameter was already removed[1].

The ssl_ca_file parameter is left because it is still used by
the oslo_service library.

[1] 5fc752ca6fd1588cc04f3073d1c300d985581041

Change-Id: Ia1035589c68790239c6619f4f3f9b33d7b5ae66a

Deprecate use_tpool parameter

The [DEFAULT] use_tpool parameter has been deprecated in favor of
the new [database] use_tpool parameter. Also, even the new parameter
has been deprecated by during Xena release[2].

[2] 74c6bf266e0b86ceb4726cad9268f134d423bae8

Change-Id: I93fabb8d131e51c18f4a5220f2f0f47ad318bb58
",1
129,puppet-ec2api/manifests/logging.pp,"Fix typos in parameter descriptions

Change-Id: I145c1230a44e352d180a0286865ee1e81ef00c7d
",0
130,puppet-ec2api/manifests/db/sync.pp,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I9c96dc528b86ab8243fffcf408e09876960f882f
",0
131,puppet-ec2api/manifests/params.pp,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I9c96dc528b86ab8243fffcf408e09876960f882f
",1
132,puppet-pacemaker/manifests/resource/ip.pp,"Expose run_arping to control IP collisions detection

The IPaddr2 resource-agent offers the option to run arping
for IPv4 collision detection.
This commit exposes the run_arping parameter, allowing operators
to eventually enable it via hieradata setting:

pacemaker::resource::ip::run_arping: true


Change-Id: I912080a8a9b8002e96d5e37f8e3dfda13f4250db

Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0

Replace the deprecated is_ipv6_address function

The is_ipv6_address function in puppetlabs-stdlib is deprecated since
4.13.0[1] and usage of the function shows the warning message.

[1] https://github.com/puppetlabs/puppetlabs-stdlib/commit/6d185bdaa19f698270a0df4b0a0c05618864b955

Change-Id: If4e2277781711ca96b7ddc2bb8d3115107940a4d
",1
133,puppet-pacemaker/manifests/resource/filesystem.pp,"Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0
",1
134,puppet-pacemaker/manifests/resource/lsb.pp,"Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0
",1
135,puppet-pacemaker/manifests/resource/ocf.pp,"Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0
",0
136,puppet-pacemaker/manifests/resource/route.pp,"Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0
",1
137,puppet-pacemaker/manifests/params.pp,"Do not install fence-agent packages in base manifests

... because the required package is pulled by individual resource
types to manage stonith resources.

Related-Bug: #1958653
Change-Id: I5183c6977002a7be0d6f3c03670205bc11334658

Only install required/supported fence agents

This change replaces fence-agents-all package to fence-agents-redfish,
fence-agents-ipmilan, fence-agents-kdump and fence-agents-rhevm.

The same is proposed in
https://review.opendev.org/c/openstack/tripleo-puppet-elements/+/818184

This change also fixes failure in unit tests, caused by the following
warning message shown by the pcs command.

Warning: stonith option 'passwd' is deprecated and should not be used,
use 'password' instead

Closes-Bug: #1955559
Related-Bug: #1955572
Signed-off-by: Chandan Kumar (raukadah) <chkumar@redhat.com>
Change-Id: I8f5c04cea4afb8f46a8da5ab639ac984bac36cca
",0
138,puppet-pacemaker/manifests/corosync.pp,"Fix duplicate declaration of package resource

This change replaces ensure_resource('package', ... ) by
ensure_packages, which automatically converts ensure value to avoid
conflict caused by present vs installed.

Also, the ignored pacemaker::install::ensure is fixed by this change.

Closes-Bug: #1958653
Change-Id: I0cb2e32bbfcd056f4429b03d7ba67aaff8a5a760

Fix idempotency regex during scale-up check

When a new node must be added in the cluster, an Exec resource
calls pcs, only if the node is not already present in the cluster.
The current regex doesn't match pcs' output because of a
unecessary beg-of-line marker, so fix it accordingly.

Change-Id: Ie0f549ba968f4f11b30705cc9c80856186dfccda
Closes-Bug: #1950294

Make sure we wait for the cluster before setting resource_default_op

Same as all other resources, we need to make sure the cluster is up
before trying to create resource defaults ops.

Change-Id: Ic85628f8844ded5584d90b4848d86961902d204c

Fix up cluster_setup_extras usage

This pairs with https://review.opendev.org/c/openstack/puppet-tripleo/+/739933.

Starting with pcs 0.10 (CentOS/RHEL 8) the arguments to pcs cluster setup changed completely
in an incompatible way and in fact are ignored by puppet-pacemaker.

This review makes sure ${cluster_setup_extras_real} is taken into account when the cluster
is set up via pcs 0.10, addressing LP#1886789.

Related-Bug: #1886789
Change-Id: I1dc3a72a51a4f816bb79986e845798d869223ffe
",1
139,puppet-pacemaker/manifests/stonith/fence_kdump.pp,"Fix duplicate declaration of package resource

This change replaces ensure_resource('package', ... ) by
ensure_packages, which automatically converts ensure value to avoid
conflict caused by present vs installed.

Also, the ignored pacemaker::install::ensure is fixed by this change.

Closes-Bug: #1958653
Change-Id: I0cb2e32bbfcd056f4429b03d7ba67aaff8a5a760
",1
140,puppet-pacemaker/manifests/stonith/fence_xvm.pp,"Fix duplicate declaration of package resource

This change replaces ensure_resource('package', ... ) by
ensure_packages, which automatically converts ensure value to avoid
conflict caused by present vs installed.

Also, the ignored pacemaker::install::ensure is fixed by this change.

Closes-Bug: #1958653
Change-Id: I0cb2e32bbfcd056f4429b03d7ba67aaff8a5a760
",1
141,puppet-rally/manifests/settings.pp,"Migrate parameters to the [openstack] section (2)

The [user_context] parameters and the [cleanup] parameters were moved
to the [openstack] section by [1]. This change updates the parameter
sections accordingly.

[1] 4f955b08ec34b5144594bc52b086b24941d51323

Change-Id: I7306bf71b02a2d6e783334b7854515725cc05f0e

Add support for octavia_* parameters

Change-Id: I2e64b0864bed786d1c3f2912a3fddb7bdc7c9176
",1
142,puppet-rally/manifests/init.pp,"CentOS: Install openstack plugin package

Currently plugins and jobs for OpenStack environment are not included
by the base rally package but these are provided by the independent
plugin package. This change ensures the plugin package is installed.

Note that the plugin package is not available in Ubuntu/Debian now so
the package is still missing in these distributions.

Closes-Bug: #1969113
Change-Id: I7b3b285f1cb298bbabae012862ae5dc1223bf602
",0
143,puppet-rally/manifests/db.pp,"Remove deprecated database_min_pool_size

... because it was deprecated during Ussuri cycle.

Change-Id: Ia97a8bf53140ea9553e8438578f217ac55af1108

Remove ineffective pick functions

The rally class doesn't have any database parameters thus the logic
to pick these parameters are never used.

Change-Id: I77dbb47ebe0af89b8dede09b3f675c740eb7bc0c
",0
144,puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/keystone/auth.pp,"Simplify definition to ensure keystone resource creation

Use the whole resource type instead of its individual resources, to
rely on interface instead of implementation of the dependent module.

Change-Id: I00b501ff5a9e0411445c253febb7f60f31f8babf

Allow customizing project/system roles

Change-Id: Id3b65ff4dcc973b74298ea91f9da7cbafa0f5da7

Use consistent service description

Change-Id: I0a0271139563e2c75cc54fa8957a2a51f2dd0606

Skip dependency on keystone endpoint if endpoint is not configured

Change-Id: I198635c5d867d80c40cc43a0ba783aa559d28e51
",0
145,puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/keystone/authtoken.pp,"Add support for [keystone_authtoken] system_scope

Change-Id: I07bf595085fda652f059bfc9dd5d9330d5ed3278
",1
146,puppet-qdr/manifests/init.pp,"Fix type validation of qdr::listener_port

Currently qdr::listener_port is set to a string by default and triggers
the following warning.

validate_legacy(validate_re) expects an Integer value, got String at
[""/etc/puppetlabs/code/modules/qdr/manifests/init.pp"", 198]:

This change fixes type validation logic about the parameter to get rid
of the warning.

Change-Id: I78203816bd91c8efe0673045fdc6956c83044053

Fix lint errors with the latest lint packages

This change fixes the following lint errors discovered since we removed
pin of lint packages.

manifests/init.pp:218:WARNING: absolute class name reference
manifests/init.pp:219:WARNING: absolute class name reference
manifests/init.pp:220:WARNING: absolute class name reference

Change-Id: I13332d9c2a91d2b10494ec9f77652cc564d454b2
",1
147,puppet-qdr/manifests/params.pp,"Drop Fedora support

Fedora support is never tested, and has been unmaintained for a while.
Because we don't expect any actual user using OpenStack on Fedora, this
change drops support for Fedora directly.

Change-Id: Id0f6bf8e1e1f622c957477a8895ac99584176f33
",1
148,profiles/manifests/common/sudo.pp,Initial commit,0
149,profiles/manifests/puppet/agent.pp,Initial commit,0
150,profiles/manifests/ssh/server.pp,Initial commit,0
151,roles/manifests/openstack/pmlc_controller.pp,Add roles for pmlc versions of openstack boxen,0
152,roles/manifests/openstack/pmlc_compute.pp,Add roles for pmlc versions of openstack boxen,0
153,roles/manifests/deploy.pp,Initial commit,0
154,roles/manifests/ftp/server.pp,Initial commit,0
155,pmlc_nova/manifests/init.pp,Initial commit,1
156,pmlc_nova/manifests/compute/service.pp,Initial commit,0
157,fuel-plugin-celebrer/deployment_scripts/puppet/manifests/server.pp,Update server.pp,0
158,fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/params.pp,Update params.pp,0
159,fuel-plugin-celebrer/deployment_scripts/puppet/manifests/ha.pp,Adding HA-proxy supports.,1
160,fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/keystone/auth.pp,Create auth.pp,0
161,fuel-plugin-celebrer/deployment_scripts/puppet/manifests/keystone.pp,Adding keystone supports.,0
162,fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/init.pp,Update init.pp,0
163,fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/db.pp,Update db.pp,0
164,fuel-plugin-celebrer/deployment_scripts/puppet/manifests/agent.pp,Update agent.pp,0
165,fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/agent.pp,Migrate to v2.0.0 FuelPlugin package version,0
166,pmlc_neutron/manifests/server/config.pp,Initial commit,1
167,pmlc_neutron/manifests/server/service.pp,Initial commit,0
168,fuel-plugin-standalone-ceph/deployment_scripts/hosts.pp,add ssl part2,0
169,fuel-plugin-standalone-ceph/deployment_scripts/ssl_keys_saving.pp,add ssl part1,0
170,fuel-plugin-standalone-ceph/deployment_scripts/modules/ceph_override/manifests/ceph/enable_rados.pp,"Plugin refactored to support MOS 9.0

Change-Id: If4bdf9868fd7a3e9a7fc3797ca454912877be179",0
171,fuel-plugin-standalone-ceph/deployment_scripts/mon.pp,"Development snapshot

  * Change name to standalone-ceph
  * Deployment groups and their order are correct.
  * Some issue with ceph/init.pp (hardcoded role name)",1
172,fuel-plugin-standalone-ceph/deployment_scripts/openstack-haproxy-radosgw.pp,"Added rados gw on ceph mons

Change-Id: Ie0f828a7304ff867562daf986e88ce2a23cab805",1
173,fuel-plugin-standalone-ceph/deployment_scripts/ceph_client.pp,"Added rados gw on ceph mons

Change-Id: Ie0f828a7304ff867562daf986e88ce2a23cab805",1
174,fuel-plugin-external-ceph/deployment_scripts/puppet/modules/external_ceph/manifests/volumes_ephemeral.pp,9.0 Port,0
175,fuel-plugin-external-ceph/deployment_scripts/puppet/modules/external_ceph/manifests/conf.pp,9.0 Port,0
176,fuel-plugin-external-ceph/deployment_scripts/conf.pp,"Basic integration with cinder, ephemeral

Change-Id: Id3c65aa62d575c7ba698b20ba729a7b3b0303ec0",0
177,fuel-plugin-external-ceph/deployment_scripts/images.pp,"Added integration with external glance

Change-Id: I4fb1693f25dd01d5108eb70d2f40b9a31ac5b049",0
178,fuel-plugin-external-ceph/deployment_scripts/radosgw-keystone.pp,"Implemented radosgw deployment

Change-Id: Ia1d9678479ec6b606d4a6fb0d1188541f7875da7",0
179,fuel-plugin-external-ceph/deployment_scripts/volumes-and-ephemeral-compute.pp,"Basic integration with cinder, ephemeral

Change-Id: Id3c65aa62d575c7ba698b20ba729a7b3b0303ec0",1
180,puppet-foreman_proxy/manifests/plugin/chef/params.pp,initial commit,0
181,solar-resources/resources/node_network_puppet/1.0.0/actions/run.pp,"Change resources structure to match repository one

Change-Id: Ie8d8c092e64890af2f0886303ef3f16752ba5b76",0
182,fuel-plugin-etckeeper/deployment_scripts/etckeeper_commit.pp,"Add userguide and fix commit task

This change adds the userguide to the plugin. Additionally this change
fixes deployment failures due to no pendinding changes when the commit
task is run.",1
183,fuel-plugin-vxlan-vlan-7/deployment_scripts/configure-ml2-controller.pp,"Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331Refactoring 1",1
