,0,1
232,puppet-magnum/manifests/wsgi/apache.pp,"Add Apache WSGI logging parameters for pipe/syslog

Add parameters for advanced logging configurations in Apache to
support piped logging and support for syslog (via mod_syslog
available in Apache >= 2.5.0)

Co-Authored-By: Andy Botting <andy@andybotting.com>
Change-Id: Id657139568a70be87b7d7f2a9d8fa0b6f1aa2307

Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1].

This change updates the default values to adapt to that change.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Depends-on: https://review.opendev.org/851652
Change-Id: I0c686d7c2d90aa94648ef4a8f9b86bd05e6d498b

Merge ""Expose headers option of apache::vhost""
Expose headers option of apache::vhost

The headers option in apache::vhost is required in some case, for
example when adding the X-XSS-Protection header. This change allows
customizing the option for the api vhost.

This change also adds support for request_headers so that both request
headers and response headers can customized.

Change-Id: I84ec512b7dbed382f5d86b30f92de526ba0753eb

Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501
"
233,puppet-magnum/manifests/clients/cinder.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501

Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
234,puppet-magnum/manifests/healthcheck.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501
"
235,puppet-magnum/manifests/init.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501
"
236,puppet-magnum/manifests/keystone/auth.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501
"
237,puppet-magnum/manifests/keystone/keystone_auth.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501

keystone_auth: Require the password parameter

The keystone_auth parameters are required so that magnum can interact
with the other OpenStack services. This change ensures the parameter
is configured.

Change-Id: I745298661d6fc2b6d3f92da0edc8c6430b29a7ee

keystone_auth: Support ssl parameters

This change adds support for SSL parameters of [keystone_auth] section.

Note:
Management of [keystone_auth] parameters is removed from the authtoken
class. However this is effectively same, because Magnum reads
[keystone_authtoken] parameters in case [keystone_auth] parameters are
not set.

Change-Id: I3acc6a64b7789633ab068d8bbdcb2b9c11f2fb2d
"
238,puppet-magnum/manifests/logging.pp,"Fix typos in parameter descriptions and tests

Change-Id: I0594a367d1587e3b450a97c4a4548b902225f501
"
239,puppet-magnum/manifests/conductor.pp,"Conductor: Do not include the authtoken class

... because keystone_authtoken parameters are used not by conductor
but by api service.

Change-Id: Ib5bc3d81d2782751a02d092380347fdf77d52334
"
240,puppet-magnum/manifests/keystone/authtoken.pp,"keystone_auth: Support ssl parameters

This change adds support for SSL parameters of [keystone_auth] section.

Note:
Management of [keystone_auth] parameters is removed from the authtoken
class. However this is effectively same, because Magnum reads
[keystone_authtoken] parameters in case [keystone_auth] parameters are
not set.

Change-Id: I3acc6a64b7789633ab068d8bbdcb2b9c11f2fb2d
"
241,puppet-magnum/manifests/clients/glance.pp,"Avoid hard-coding api versions

Change-Id: Ic3b2bc4defcefc6375504ff5912e34247ca6a7bc

Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
242,puppet-magnum/manifests/clients/heat.pp,"Avoid hard-coding api versions

Change-Id: Ic3b2bc4defcefc6375504ff5912e34247ca6a7bc

Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
243,puppet-magnum/manifests/clients/nova.pp,"Avoid hard-coding api versions

Change-Id: Ic3b2bc4defcefc6375504ff5912e34247ca6a7bc

Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
244,puppet-magnum/manifests/clients/barbican.pp,"Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
245,puppet-magnum/manifests/clients/magnum.pp,"Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
246,puppet-magnum/manifests/clients/neutron.pp,"Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
247,puppet-magnum/manifests/clients/octavia.pp,"Fix reference to magnum::clients parameters

The magnum::clients::* classes uses magnum::clients parameters by
default but reference is broken unless the classes are included in
a proper order. This change ensures the reference works, by adding
inheritance between classes.

Closes-Bug: #1964452
Change-Id: I5da05b9d3ba2635db7f9170d8e3cab6bf21f8511
"
248,puppet-openstacklib/manifests/wsgi/apache.pp,"Remove redundant include of apache::mod::*

The puppetlabs-apache module includes the classes for required modules
automatically based on the parameters used in apache::vhost.

apache::mod::wsgi
https://github.com/puppetlabs/puppetlabs-apache/commit/efffa854f
(available since 1.1.0)

apache::mod::ssl
https://github.com/puppetlabs/puppetlabs-apache/commit/ee37f2146
(available since 0.3.0)

Change-Id: I6fd1ba6b721940ff96f977782e1e15df6191413d

Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1]. This change updates the default values to adapt to that
change.

Note that we still need to fix the unit tests as these are affected by
the change in default values. We can fix these once the new release is
made in the puppetlabs-apache module.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Change-Id: Ic6f65fdcb8953e0307d8a9d34cecb7aa1821a018
"
249,puppet-openstacklib/manifests/policy/base.pp,"Disallow duplicate policy rules with the same key

json never accepts defining multiple records with the same key. This
change modifies the resource name to detect duplicate items defined
with the same key, instead of silently ignore some of them.

Change-Id: I8b18015f4789f97cf07706ad6b3c99ce1eaedaf9
"
250,puppet-openstacklib/manifests/clouds.pp,"Hide differences when updating clouds.yaml

The clouds.yaml file includes credentials to access OpenStack APIs, so
differences should be hidden from output.

Change-Id: I7728df4bae694fe560e2e2b90ee4bb480f03a43c
"
251,puppet-watcher/manifests/api.pp,"Remove deprecated watcher::api::watcher_clients_*

... because these were deprecated during Yoga cycle[1][2][3].

[1] c507b55112d09c80f1598a28fee40c522ff26a14
[2] 3fe4b7d3a0ae0c7f76471a5c230b71caa7f242ef
[3] 16bcc44238bd018c527c87c4cd0542f5cadc5774

Change-Id: If96c5ac9016f799977218b24d9103e8efab093b7

Remove deprecated watcher::api::watcher_api_* parameters

... because these were deprecated during Yoga cycle[1].

[1] 2a689b750a7842e903f7bd9834f442c11d7b9941

Change-Id: Id4916a8bde771a1d122fa78f19833d5d21c34a1e

Stop hard-coding default of [api] port

... because the current hard-coded value is same as the default value
in Watcher itself.

Change-Id: I62ba8903caa91f11b265142bee12b2046d3cccf0

Stop listening at 0.0.0.0 by default

Usage of 0.0.0.0 exposes API endpoint to all networks and can cause
unexpected leakage. This change updates the default to use more
restricted address (127.0.0.1, which is the default defined in Watcher
itself) unless the address is given by a user explicitly.

Change-Id: Ibc895cf2b06d3b0c1b2073d8d6aa90d7d6f299d2

Do not validate the deprecated parameter

The watcher::api::watcher_client_password parameter was deprecated
during Yoga cycle in favor of the new watcher::watcher_clients_auth
class[1]. Thus the parameter should not be validated.

[1] 16bcc44238bd018c527c87c4cd0542f5cadc5774

Closes-Bug: #1973316
Change-Id: Ied515e3ba52d9fb9bd96ea24149fa7f6c44db9c5

Create a separate class for watcher_clients_auth parameters

This change introduces a separate class for watcher_clients_auth
parameters, which are currently managed by watcher::api, so that
we follow the best practise to create a class per config section.

Change-Id: I5fb1bb6ceca65c53c6d513db6683dc11f9b42635
"
252,puppet-watcher/manifests/watcher_clients_auth.pp,"Remove deprecated watcher::api::watcher_clients_*

... because these were deprecated during Yoga cycle[1][2][3].

[1] c507b55112d09c80f1598a28fee40c522ff26a14
[2] 3fe4b7d3a0ae0c7f76471a5c230b71caa7f242ef
[3] 16bcc44238bd018c527c87c4cd0542f5cadc5774

Change-Id: If96c5ac9016f799977218b24d9103e8efab093b7

Globally support system scope credentials

After spending huge effort to understand the exact requirements to
enforce SRBAC, we learned it's very difficult to find the required
scope in each credential. This requires understanding implementation of
client-side as well as server-side, and requirement might be different
according to the deployment architecture or features used.

Instead of implementing support based on the actual implementation,
this introduces support for system scope credentials to all places
where keystone user credential is defined, and make all credential
configurations consistent.

Change-Id: I1515d077c7cdd3cddb805a0b68199ee913975704

Create a separate class for watcher_clients_auth parameters

This change introduces a separate class for watcher_clients_auth
parameters, which are currently managed by watcher::api, so that
we follow the best practise to create a class per config section.

Change-Id: I5fb1bb6ceca65c53c6d513db6683dc11f9b42635
"
253,puppet-watcher/manifests/wsgi/apache.pp,"Add Apache WSGI logging parameters for pipe/syslog

Add parameters for advanced logging configurations in Apache to
support piped logging and support for syslog (via mod_syslog
available in Apache >= 2.5.0)

Co-Authored-By: Andy Botting <andy@andybotting.com>
Change-Id: Iaf3e13cbda1cf5fe25f8c4b9fb945f13fa4f30f3

Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1].

This change updates the default values to adapt to that change.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Depends-on: https://review.opendev.org/851652
Change-Id: I463c2a8cd1b08330633f676ee0f4e66eb62c51d9

Expose headers option of apache::vhost

The headers option in apache::vhost is required in some case, for
example when adding the X-XSS-Protection header. This change allows
customizing the option for the api vhost.

This change also adds support for request_headers so that both request
headers and response headers can customized.

Change-Id: I3f0777ec48dd0196ad82b902ab2c3f54cf170717

apache+mod_wsgi: Disable SSL by default

During the previous cycle, a warning message was added to inform users
of this change.

Now the default value is updated so that SSL is disabled by default.

Change-Id: I72ddec25f8a7d747ab2816f2b76aae2f07ccfeba
"
254,puppet-oslo/manifests/cache.pp,"Merge ""cache: Support array value for tls_allowed_ciphers""
Fox wrong format of [cache] backend_argument

This option is not a ListOpt but a MultiStrOpt. So an array values
should NOT be converted to the colon-separated list format.

Closes-Bug: #1997603
Change-Id: If346affd48013f4f553a5fddc93524a8408cc605

cache: Support array value for tls_allowed_ciphers

The [oslo_cache] tls_allowed_ciphers option takes a colon-seprated
list. This change allows usage of a native array value to set
the value so that users can more easily compose up the value without
considering the actual value format.

Change-Id: I5c295c747a0f19757e3b3c7eaf990b32d7e1af11

cache: Ensure pymemcache library is installed

The pymemcache library should be installed when pymemcache backend is
used but this library is not required by the oslo.cache library or
its dependencies and should be installed additionally.

Closes-Bug: #1988205
Change-Id: I9422af416e74c53e09f6216bcbeab234337ccbae

Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2
"
255,puppet-oslo/manifests/os_brick.pp,"Add common implementation to manage [os_brick] options

The os-brick library now supports its own lock_path configuration. This
adds the defined resource type to manage the option so that we can
reuse this implementation in some modules.

Depends-on: https://review.opendev.org/c/openstack/os-brick/+/849324
Change-Id: Iae1c155692fec845a8cab0ae284eeeaaf3336962
"
256,puppet-oslo/manifests/coordination.pp,"coordination: Deprecate support of the etcd3 driver

The etcd3 driver of tooz has been deprecated. This change deprecates
its support in the puppet modules so that we can remove the support in
a future release.

Depends-on: https://review.opendev.org/833107
Change-Id: I3cb9d3321957341d2110178ed7b67bfe3f265a38
"
257,puppet-oslo/manifests/db.pp,"Remove deprecated oslo::db::use_tpool

The parameter was deprecated during Yoga cycle[1] and is no longer used
by the other modules.

[1] af6514829c48a4a6c06d06abc66552e4424fdc81

Change-Id: I9c15808bc1725be7ec6e24b37c066c089990e85e

Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2

Merge ""db: Remove MongoDB backend support""
db: Remove MongoDB backend support

Support for MongoDB backend was used by puppet-ceilometer but it is
no longer used since MongoDB was replaced by Gnocchi.

Because we no longer expect any real use case, this change removes
the implementation directly with deprecation skipped.

Change-Id: I5203cefe77c6c1410842fa7c530f98761fe65ed4

db: Remove min_pool_size

... because it was deprecated during Ussuri cycle[1].

[1] 1338b26b02a76735e53968eea1ea28a2cb68a1af

Change-Id: I86ff6b35b7e2ea29799ff98d734b7e9b4b2e0f08

db: remove idle_timeout

... because it was deprecated during Train cycle[1] in favor of the new
connection_recycle_time parameter.

[1] 3eb0e709473d53bc9a26c672c10486828d84d50f

Change-Id: Iecd45f2e551eb46d3d8b839e5911898591272705

Fix typo in warning message

Change-Id: I53e794088bfac13785776b6265cc0f23e1c20d91

db: Fix deprecation warning about use_tpool

Currently the warning log is shown when the parameter is NOT set,
because of the wrong if condition.

Change-Id: I462592ca7d3d2654246cd890c6097e97bd967707
"
258,puppet-oslo/manifests/privsep.pp,"privsep: Add support for the remaining parameters

This change adds support for the following two parameters of
the oslo.privsep library, so that all options can be configured by
the oslo::privsep defined resource type.

 - thread_pool_size
 - logger_name

Change-Id: I88eb0a5a1d3fd795a2c29b7be4d6e5722a330c45
"
259,puppet-oslo/manifests/healthcheck.pp,"Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2
"
260,puppet-oslo/manifests/limit.pp,"Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2
"
261,puppet-oslo/manifests/messaging/amqp.pp,"Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2

Remove allow_insecure_clients

... because it was deprecated during Wallaby cycle[1].

[1] c08a99f05cacb37e18554dd07f35ebf0a2ba3178

Change-Id: I4a76fb16e4fbb3711db5c86ab35000334e95c124
"
262,puppet-oslo/manifests/messaging/rabbit.pp,"Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2
"
263,puppet-oslo/manifests/service.pp,"Fix typos is parameter descriptions

Change-Id: I3134bd39892f7d1412dd267e4995aaece87523c2

Split oslo::service defined type

The oslo::service defined type was added a long ago but has never been
used by any other modules so far. The main blocker is that the type
manages not only common service parameters but also wsgi/ssl parameters
which are specific to api services.

This change splits the defined type to smaller modules so that we can
reuse the implementation.

Because the defined type is not used by any other modules at this
moment, and we don't expect direct usage of these resource type(*1),
this change is backword-incompatible.

(*1)
Technically it can be used but cause multiple conflicts.

Change-Id: If524155bf2d0dda964c6b451d7b26f36481514f5
"
264,puppet-oslo/manifests/params.pp,"db: Remove MongoDB backend support

Support for MongoDB backend was used by puppet-ceilometer but it is
no longer used since MongoDB was replaced by Gnocchi.

Because we no longer expect any real use case, this change removes
the implementation directly with deprecation skipped.

Change-Id: I5203cefe77c6c1410842fa7c530f98761fe65ed4
"
265,puppet-oslo/manifests/log.pp,"log: Accept array for default_log_levels

Currently the default_log_levels parameter accepts only hash or string.
This change adds support for an array value, so that users can use
an array of 'logger=LEVEL' strings.

Change-Id: I8c4358128438700430645df132882ec46a8885b9
"
266,puppet-oslo/manifests/service/ssl.pp,"Split oslo::service defined type

The oslo::service defined type was added a long ago but has never been
used by any other modules so far. The main blocker is that the type
manages not only common service parameters but also wsgi/ssl parameters
which are specific to api services.

This change splits the defined type to smaller modules so that we can
reuse the implementation.

Because the defined type is not used by any other modules at this
moment, and we don't expect direct usage of these resource type(*1),
this change is backword-incompatible.

(*1)
Technically it can be used but cause multiple conflicts.

Change-Id: If524155bf2d0dda964c6b451d7b26f36481514f5
"
267,puppet-oslo/manifests/service/wsgi.pp,"Split oslo::service defined type

The oslo::service defined type was added a long ago but has never been
used by any other modules so far. The main blocker is that the type
manages not only common service parameters but also wsgi/ssl parameters
which are specific to api services.

This change splits the defined type to smaller modules so that we can
reuse the implementation.

Because the defined type is not used by any other modules at this
moment, and we don't expect direct usage of these resource type(*1),
this change is backword-incompatible.

(*1)
Technically it can be used but cause multiple conflicts.

Change-Id: If524155bf2d0dda964c6b451d7b26f36481514f5
"
268,puppet-ceph/manifests/rgw/barbican.pp,"rgw: Support Barbican integration settings

Change-Id: I8fef857c55610f33b33a3423a8ec8cebbdde078b
"
269,puppet-ceph/manifests/rgw/keystone.pp,"rgw: Support Barbican integration settings

Change-Id: I8fef857c55610f33b33a3423a8ec8cebbdde078b
"
270,puppet-ceph/manifests/rgw.pp,"rgw: Add support for rgw_enable_apis

... so that users can enable only specific APIs in Ceph object gateway.

Change-Id: I80184a403322e0db6706603aeadb2257b2dd1a35

rgw: support more Swift-related options

This change improves the support coverage of radosgw options, which are
related to Swift API.

Change-Id: I1d544ebcbd77b44c1772d842e021a07e243997d6

rgw: Add suport for the beast frontend library

The beast frontend library has been supported since Mimic and will
replace the civetweb library which was deprecated in Pacific.

This also fixes the rgw_frontneds parameter so that the reasonable
default value is selected according to the frontend type selected.

Change-Id: I2faac0151165aa296ac2df3a0b9a1255654947ef

Remove support for upstart

... because this module no longer supports Ubuntu 14.04 or CentOS 6.

This also removes the unit tests with Ubuntu 14.04.

Change-Id: Ib2bf73ba379b61f96c5faf3712c15aa39c0a301e

rgw: Refactor the logic to support multiple fronend_type

Change-Id: I5c07540be210e05719581cd722fba9e7eb0eeb47
"
271,puppet-ceph/manifests/rgw/beast.pp,"rgw: Add suport for the beast frontend library

The beast frontend library has been supported since Mimic and will
replace the civetweb library which was deprecated in Pacific.

This also fixes the rgw_frontneds parameter so that the reasonable
default value is selected according to the frontend type selected.

Change-Id: I2faac0151165aa296ac2df3a0b9a1255654947ef
"
272,puppet-ceph/manifests/mirror.pp,"Remove support for upstart

... because this module no longer supports Ubuntu 14.04 or CentOS 6.

This also removes the unit tests with Ubuntu 14.04.

Change-Id: Ib2bf73ba379b61f96c5faf3712c15aa39c0a301e
"
273,puppet-ceph/manifests/mon.pp,"Remove support for upstart

... because this module no longer supports Ubuntu 14.04 or CentOS 6.

This also removes the unit tests with Ubuntu 14.04.

Change-Id: Ib2bf73ba379b61f96c5faf3712c15aa39c0a301e
"
274,puppet-ceph/manifests/rgw/apache_proxy_fcgi.pp,"Use integer for apache::vhost::port

The latest puppetlabs-apache release (8.0.0) no longer accepts string
values for apache::vhost::port. This updates the default value to use
integer instead of string, to avoid type validation error.

Related-Bug: #1983300
Change-Id: Ib5714ba5ae3219fbb0500b8d6adabc87541220f7
"
275,puppet-ceph/manifests/init.pp,"Remove workaround for old p-o-i manifest

Now p-o-i uses the native class parameters thus we can define
the parameter resources even when the parametes are not set.

Change-Id: Iefc8126f5ffff55e623dfdaa8e791ba4aafb7831
"
276,puppet-ceph/manifests/repo.pp,"Fix CentOS Stream 9 repo url

Change-Id: Id02b6e67af7a8cab524af86e2d4eab6a6281ed2d

CentOS: Allow fixing repository url for CentOS Stream

URL of SIG repository is different between CentOS and CentOS Stream.
('-stream' prefixes major version)

This change introduces the `stream` parameter which we already added
to openstack_extras so that users can use the correct repository
without defining the whole url by ceph_mirror.

Change-Id: Ibfb4cc4df52cd1318a5497e2ea02c2ca0893331f
"
277,puppet-ceph/manifests/osds.pp,"Deprecated pid_max and remove sysctl module dependency

Change-Id: I39cabf6fc1286c788ba10fc40402db22fdf1652c
"
278,puppet-ceph/manifests/profile/params.pp,"Deprecated pid_max and remove sysctl module dependency

Change-Id: I39cabf6fc1286c788ba10fc40402db22fdf1652c
"
279,puppet-cloudkitty/manifests/wsgi/apache.pp,"Add Apache WSGI logging parameters for pipe/syslog

Add parameters for advanced logging configurations in Apache to
support piped logging and support for syslog (via mod_syslog
available in Apache >= 2.5.0)

Co-Authored-By: Andy Botting <andy@andybotting.com>
Change-Id: Iee4cf4b3e20d16624b89f6b004cc857ed5288510

Merge ""Adapt to new type validation in puppetlabs-apache""
Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1].

This change updates the default values to adapt to that change.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Depends-on: https://review.opendev.org/851652
Change-Id: Idd4918618831ffab98db91fa90ae493775373bc9

Expose headers option of apache::vhost

The headers option in apache::vhost is required in some case, for
example when adding the X-XSS-Protection header. This change allows
customizing the option for the api vhost.

This change also adds support for request_headers so that both request
headers and response headers can customized.

Change-Id: I4ff7ea57f9c1b29b2209506969497b773cef02ec

apache+mod_wsgi: Disable SSL by default

During the previous cycle, a warning message was added to inform users
of this change.

Now the default value is updated so that SSL is disabled by default.

Change-Id: I705dabab19974c2d9323e49051c8952e6d537820
"
280,puppet-cloudkitty/manifests/storage.pp,"Remove remaining hard-coded OS user/group

This replaces one remaining hard-coded user which was left by
the previous attempt[1] to remove individual hard-codes.

[1] 4828d650b3c19e96438eaedd10a652b6aaff2aa0

Change-Id: Iba7e9af291621deeca7651ef9f67ddce453180af
"
281,puppet-cloudkitty/manifests/storage/elasticsearch.pp,"Add support for Elasticsearch storage backend

Change-Id: I9b3b74f3c32a43ae982f0c429c95819dc387bf80
"
282,puppet-cloudkitty/manifests/init.pp,"Remove deprecated tenant_fetcher_backend

... because it was deprecated during Victoria cycle[1].

[1] d58a0a25ed2e1b19627bcdb54d81fce63cd3b6b7

Change-Id: I29bbc0bb81d1fbdfd17e82667cee34d786cd1828

Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
283,puppet-cloudkitty/manifests/ui.pp,"Remove deprecated cloudkitty::ui

This class was deprecated during Yoga cycle[1].

[1] 0f89c9ab8fccbe7840dda5ad5309a12784e417ef

Change-Id: I703934b1b5dcecb01cef100a512a4c30fbf63522

Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
284,puppet-cloudkitty/manifests/healthcheck.pp,"Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
285,puppet-cloudkitty/manifests/keystone/auth.pp,"Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
286,puppet-cloudkitty/manifests/logging.pp,"Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
287,puppet-cloudkitty/manifests/orchestrator.pp,"Fix typos in parameter descriptions

Change-Id: I865f8778b4efbb84f295ad22b9f9a16828774e44
"
288,puppet-sahara/manifests/wsgi/apache.pp,"Add Apache WSGI logging parameters for pipe/syslog

Add parameters for advanced logging configurations in Apache to
support piped logging and support for syslog (via mod_syslog
available in Apache >= 2.5.0)

Co-Authored-By: Andy Botting <andy@andybotting.com>
Change-Id: If4d8e52c05cb94336318f45fe4a53eaf91a5c880

Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1].

This change updates the default values to adapt to that change.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Depends-on: https://review.opendev.org/851652
Change-Id: I043ced8b30b1fc8e2176d201e38bb8b241701641

Expose headers option of apache::vhost

The headers option in apache::vhost is required in some case, for
example when adding the X-XSS-Protection header. This change allows
customizing the option for the api vhost.

This change also adds support for request_headers so that both request
headers and response headers can customized.

Change-Id: I7431b95051d0cb9c35c9bebc07959d6f95b0cd1b

Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I096218782a372ac7573baf0c42cac83d570fb761
"
289,puppet-sahara/manifests/init.pp,"Support options for Designate integration

This change introduces support for the following two options which are
used to configure Designate integration.

 - [DEFAULT] use_designate
 - [DEFAULT] nameservers

Change-Id: I297dadec50b1b65d3c95e8fc6c17ad25b663c12d

Support [DEFAULT] node_domain

Change-Id: Ie778c334afd4919f79db6defcea172e8d1ae33fa
"
290,puppet-sahara/manifests/db/sync.pp,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I096218782a372ac7573baf0c42cac83d570fb761
"
291,puppet-sahara/manifests/params.pp,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I096218782a372ac7573baf0c42cac83d570fb761
"
292,puppet-vitrage/manifests/wsgi/apache.pp,"Add Apache WSGI logging parameters for pipe/syslog

Add parameters for advanced logging configurations in Apache to
support piped logging and support for syslog (via mod_syslog
available in Apache >= 2.5.0)

Co-Authored-By: Andy Botting <andy@andybotting.com>
Change-Id: Ie6b22e3b0035189bd12499bec42d34c4c80dec6d

Adapt to new type validation in puppetlabs-apache

The puppetlabs-apache module is enforcing more strict data type
validation[1].

This change updates the default values to adapt to that change.

[1] https://github.com/puppetlabs/puppetlabs-apache/commit/f41251e336fa3e7c31c19968ccee74121cf71e47

Closes-Bug: #1983300
Depends-on: https://review.opendev.org/851652
Change-Id: Id33d0bb0cd09af5d653c14e50ac6b3c1745593b6

Expose headers option of apache::vhost

The headers option in apache::vhost is required in some case, for
example when adding the X-XSS-Protection header. This change allows
customizing the option for the api vhost.

This change also adds support for request_headers so that both request
headers and response headers can customized.

Change-Id: If7c7341fbe5b61dcbb5762291484ce4097c0239c

apache+mod_wsgi: Disable SSL by default

During the previous cycle, a warning message was added to inform users
of this change.

Now the default value is updated so that SSL is disabled by default.

Change-Id: I72c65b9cdc246df06c2ca4f4e70ea9c3ff4fe768
"
293,puppet-vitrage/manifests/init.pp,"Accept array for [datasource] types

... because the parameter is ListOpt .

Change-Id: I5b46474568e3e6fbe2751e010f00404ba06cbc72
"
294,puppet-vitrage/manifests/notifier.pp,"Simplify handling of notifiers option

Change-Id: I74610eddea1514f25951ec6a793e4b2afff6d59f
"
295,puppet-vitrage/manifests/auth.pp,"Remove deprecated vitrage::auth

... because this class was deprecated during Yoga cycle[1] in favor of
the new vitrage::service_credentials class.

[1] 9cf7f1dcd9c1acb58122dabaf434bf251189bb0a

Change-Id: Ice74b6655d8715989edece54e40998c809f8341f
"
